state,tru_id,age_group_id,population_total,population_male,population_female,main_workers_total,main_workers_male,main_workers_female,marginal_workers_total,marginal_workers_male,marginal_workers_female,marg_3_6mo_total,marg_3_6mo_male,marg_3_6mo_female,marg_less_3mo_total,marg_less_3mo_male,marg_less_3mo_female,non_workers_total,non_workers_male,non_workers_female,seeking_work_total,seeking_work_male,seeking_work_female
23,1,1,8266455,4309693,3956762,59120,32195,26925,28060,13892,14168,48550,24488,24062,12596,6593,6003,8130725,4239118,3891607,53123,28125,24998
23,1,2,8564501,4439329,4125172,227190,136763,90427,140143,69417,70726,197176,97111,100065,93711,51027,42684,7999992,4136038,3863954,130990,73488,57502
23,1,3,7446789,3980072,3466717,1319093,904914,414179,262227,133078,129149,804464,418764,385700,558899,336210,222689,5061005,2523316,2537689,617238,360413,256825
23,1,4,6727579,3554088,3173491,2648195,1912468,735727,226248,102649,123599,1138908,558615,580293,795902,472786,323116,2714228,980356,1733872,641250,335922,305328
23,1,5,5787506,2988325,2799181,2988644,2180464,808180,168674,65342,103332,1002012,446452,555560,660861,366939,293922,1628176,296067,1332109,334615,130871,203744
23,1,6,5214960,2650705,2564255,2972289,2132963,839326,140592,47526,93066,885071,353291,531780,560653,286523,274130,1217008,116925,1100083,176643,45377,131266
23,1,7,4861671,2493464,2368207,2901257,2068377,832880,124409,41166,83243,804859,310683,494176,497477,247798,249679,1031146,73238,957908,119078,22210,96868
23,1,8,7737435,4032686,3704749,4750410,3419357,1331053,184604,59672,124932,1191059,442776,748283,696702,339929,356773,1611362,110881,1500481,136941,24571,112370
23,1,9,4752449,2476765,2275684,2813690,2070947,742743,117386,36566,80820,657412,240357,417055,338154,165629,172525,1163961,128895,1035066,65619,15382,50237
23,1,10,3414471,1669468,1745003,1429971,1045822,384149,108393,39188,69205,412842,168965,243877,178908,91555,87353,1463265,415493,1047772,49841,17602,32239
23,1,11,1630776,790053,840723,449111,348234,100877,47144,22107,25037,126740,64134,62606,44848,26290,18558,1007781,355578,652203,16991,6839,10152
23,1,12,668069,310035,358034,124033,95452,28581,13539,7212,6327,34545,17987,16558,12534,7224,5310,495952,189384,306568,6059,2641,3418
23,1,13,82862,43376,39486,19116,14109,5007,1069,508,561,5888,2959,2929,2806,1630,1176,56789,25800,30989,1787,868,919
23,1,14,42528389,22176105,20352284,20393578,14689490,5704088,1224140,485999,738141,6483785,2770938,3712847,4108648,2215814,1892834,14426886,4229678,10197208,2091384,934746,1156638
23,1,15,5713316,2769556,2943760,2003115,1489508,513607,169076,68507,100569,574127,251086,323041,236290,125069,111221,2966998,960455,2006543,72891,27082,45809
23,2,16,52557404,27149388,25408016,16729558,11488183,5241375,1422098,558535,863563,6563542,2695259,3868283,3996063,2092901,1903162,27842206,12407411,15434795,1259563,567113,692450
23,2,1,6347575,3292243,3055332,45515,24435,21080,27188,13382,13806,38384,19150,19234,9762,5040,4722,6236488,3235276,3001212,37605,19681,17924
23,2,2,6481035,3338101,3142934,185004,106851,78153,135557,66724,68833,176475,85070,91405,84522,45168,39354,5983999,3079456,2904543,90977,49894,41083
23,2,3,5359720,2862347,2497373,1066417,699331,367086,245524,121796,123728,732698,370213,362485,508877,299728,209149,3315081,1671007,1644074,380929,222059,158870
23,2,4,4678759,2481628,2197131,2045391,1407773,637618,204490,88097,116393,1026471,481722,544749,713562,412392,301170,1402407,504036,898371,306647,161271,145376
23,2,5,3990858,2067454,1923404,2179013,1508368,670645,148959,53343,95616,894425,376723,517702,586883,315089,271794,768461,129020,639441,139856,50370,89486
23,2,6,3638969,1841507,1797462,2138444,1451545,686899,123990,38652,85338,791044,296962,494082,499664,246125,253539,585491,54348,531143,81405,17806,63599
23,2,7,3407607,1750469,1657138,2087907,1417032,670875,109516,33758,75758,718491,262481,456010,443871,214269,229602,491693,37198,454495,58578,9958,48620
23,2,8,5362768,2788138,2574630,3374750,2306479,1068271,163466,49277,114189,1067529,375055,692474,626483,296212,330271,757023,57327,699696,74579,12158,62421
23,2,9,3284637,1692072,1592565,1993108,1390743,602365,105915,31065,74850,593041,205345,387696,306194,146092,160102,592573,64919,527654,40009,7922,32087
23,2,10,2491555,1209565,1281990,1137528,812282,325246,99846,34963,64883,374797,147900,226897,162246,81580,80666,879384,214420,664964,32467,9497,22970
23,2,11,1211625,586682,624943,367887,281669,86218,44102,20416,23686,115182,57029,58153,40694,23670,17024,684454,227568,456886,12045,4520,7525
23,2,12,491426,232111,259315,98452,74751,23701,12646,6652,5994,30844,15692,15152,11138,6317,4821,349484,135016,214468,3708,1587,2121
23,2,13,47310,24875,22435,10142,6924,3218,899,410,489,4161,1917,2244,2167,1219,948,32108,15624,16484,758,390,368
23,2,14,29723318,15483615,14239703,14885030,10181271,4703759,1101860,415988,685872,5823699,2368501,3455198,3685534,1929907,1755627,7912729,2517855,5394874,1082003,481544,600459
23,2,15,4194606,2028358,2166248,1603867,1168702,435165,156594,62031,94563,520823,220621,300202,214078,111567,102511,1913322,577004,1336318,48220,15604,32616
23,3,16,20069405,10462918,9606487,5972561,4873882,1098679,140390,79788,60602,745984,451323,294661,457988,307232,150756,13210470,5057925,8152545,1090612,497196,593416
23,3,1,1918880,1017450,901430,13605,7760,5845,872,510,362,10166,5338,4828,2834,1553,1281,1894237,1003842,890395,15518,8444,7074
23,3,2,2083466,1101228,982238,42186,29912,12274,4586,2693,1893,20701,12041,8660,9189,5859,3330,2015993,1056582,959411,40013,23594,16419
23,3,3,2087069,1117725,969344,252676,205583,47093,16703,11282,5421,71766,48551,23215,50022,36482,13540,1745924,852309,893615,236309,138354,97955
23,3,4,2048820,1072460,976360,602804,504695,98109,21758,14552,7206,112437,76893,35544,82340,60394,21946,1311821,476320,835501,334603,174651,159952
23,3,5,1796648,920871,875777,809631,672096,137535,19715,11999,7716,107587,69729,37858,73978,51850,22128,859715,167047,692668,194759,80501,114258
23,3,6,1575991,809198,766793,833845,681418,152427,16602,8874,7728,94027,56329,37698,60989,40398,20591,631517,62577,568940,95238,27571,67667
23,3,7,1454064,742995,711069,813350,651345,162005,14893,7408,7485,86368,48202,38166,53606,33529,20077,539453,36040,503413,60500,12252,48248
23,3,8,2374667,1244548,1130119,1375660,1112878,262782,21138,10395,10743,123530,67721,55809,70219,43717,26502,854339,53554,800785,62362,12413,49949
23,3,9,1467812,784693,683119,820582,680204,140378,11471,5501,5970,64371,35012,29359,31960,19537,12423,571388,63976,507412,25610,7460,18150
23,3,10,922916,459903,463013,292443,233540,58903,8547,4225,4322,38045,21065,16980,16662,9975,6687,583881,201073,382808,17374,8105,9269
23,3,11,419151,203371,215780,81224,66565,14659,3042,1691,1351,11558,7105,4453,4154,2620,1534,323327,128010,195317,4946,2319,2627
23,3,12,176643,77924,98719,25581,20701,4880,893,560,333,3701,2295,1406,1396,907,489,146468,54368,92100,2351,1054,1297
23,3,13,35552,18501,17051,8974,7185,1789,170,98,72,1727,1042,685,639,411,228,24681,10176,14505,1029,478,551
23,3,14,12805071,6692490,6112581,5508548,4508219,1000329,122280,70011,52269,660086,402437,257649,423114,285907,137207,6514157,1711823,4802334,1009381,453202,556179
23,3,15,1518710,741198,777512,399248,320806,78442,12482,6476,6006,53304,30465,22839,22212,13502,8710,1053676,383451,670225,24671,11478,13193
24,1,16,60439692,31491260,28948432,20365374,16567695,3797679,471843,183438,288405,3930530,1249781,2680749,1069845,564562,505283,35671945,13490346,22181599,1221996,541855,680141
24,1,1,5835836,3126401,2709435,45496,28513,16983,9531,4842,4689,32246,16489,15757,6528,3607,2921,5748563,3076557,2672006,30694,16794,13900
24,1,2,6149445,3283834,2865611,204822,136922,67900,44614,20445,24169,126368,52976,73392,36891,19665,17226,5773641,3073491,2700150,73401,40914,32487
24,1,3,5865760,3146110,2719650,1233591,946960,286631,88651,41114,47537,472005,205856,266149,185775,110498,75277,4071513,1952180,2119333,322215,190669,131546
24,1,4,5780722,3046127,2734595,2444959,2017588,427371,73684,33121,40563,613615,254699,358916,231756,141107,90649,2648464,740719,1907745,327625,166040,161585
24,1,5,5278822,2767283,2511539,2806213,2340893,465320,50483,19990,30493,536122,192014,344108,171275,96870,74405,1886004,214386,1671618,167391,58852,108539
24,1,6,4770528,2467024,2303504,2724147,2227995,496152,39678,12880,26798,471436,131590,339846,124330,60725,63605,1535267,94559,1440708,88721,20280,68441
24,1,7,4341225,2258335,2082890,2582199,2085642,496557,32333,9504,22829,407974,98167,309807,96750,42555,54195,1318719,65022,1253697,63576,11265,52311
24,1,8,7179489,3705748,3473741,4269409,3439817,829592,50951,13607,37344,634174,133903,500271,123049,49993,73056,2224955,118421,2106534,75625,13373,62252
24,1,9,4752130,2447361,2304769,2571719,2121606,450113,36995,10253,26742,371487,82637,288850,57312,23191,34121,1771929,232865,1539064,37264,10076,27188
24,1,10,2897824,1401261,1496563,1035756,853037,182719,28246,10070,18176,182858,50797,132061,24223,10440,13783,1650964,487357,1163607,22775,8394,14381
24,1,11,1339673,613863,725810,290661,241517,49144,11588,5189,6399,51037,18643,32394,6079,2915,3164,986387,348514,637873,6905,2637,4268
24,1,12,549062,230477,318585,80288,65487,14801,3413,1661,1752,14731,5544,9187,2132,1059,1073,450630,157785,292845,2571,1025,1546
24,1,13,238844,125546,113298,76114,61718,14396,1676,762,914,16477,6466,10011,3745,1937,1808,144577,56600,87977,3233,1536,1697
24,1,14,37968676,19837988,18130688,18632237,15180501,3451736,372775,140469,232306,3506813,1098866,2407947,990247,524939,465308,15456851,3418152,12038699,1082417,470555,611862
24,1,15,4786559,2245601,2540958,1406705,1160041,246664,43247,16920,26327,248626,74984,173642,32434,14414,18020,3087981,993656,2094325,32251,12056,20195
24,2,16,34694609,17799159,16895450,11878120,9141339,2736781,387504,135865,251639,3304468,894380,2410088,878699,439937,438762,19124517,7627575,11496942,612129,265825,346304
24,2,1,3608635,1902056,1706579,24168,14227,9941,8471,4236,4235,18068,8587,9481,3582,1912,1670,3557928,1875006,1682922,16363,8637,7726
24,2,2,3787881,1989379,1798502,132237,82209,50028,40985,18444,22541,102128,39574,62554,29893,15428,14465,3512531,1849152,1663379,42552,22650,19902
24,2,3,3406534,1781574,1624960,777370,559280,218090,76817,33755,43062,403948,163686,240262,157415,90869,66546,2148399,1024853,1123546,177842,101944,75898
24,2,4,3129114,1613761,1515353,1391798,1085504,306294,59272,23781,35491,515733,191878,323855,192366,113038,79328,1162311,312598,849713,159835,78642,81193
24,2,5,2767541,1439403,1328138,1522997,1200790,322207,39370,13383,25987,446970,137584,309386,141631,76500,65131,758204,87646,670558,76147,26380,49767
24,2,6,2567865,1309468,1258397,1523163,1170284,352879,30485,8082,22403,397250,91177,306073,102484,46997,55487,616967,39925,577042,40871,8956,31915
24,2,7,2379877,1230816,1149061,1484906,1131268,353638,24498,5804,18694,343642,65644,277998,78415,31739,46676,526831,28100,498731,28851,4907,23944
24,2,8,3979722,2035185,1944537,2489020,1891565,597455,39364,8144,31220,537955,85932,452023,98780,35769,63011,913383,49544,863839,34990,5292,29698
24,2,9,2666539,1342128,1324411,1521652,1194945,326707,30070,6499,23571,316680,52858,263822,45968,16137,29831,798137,87826,710311,17390,3277,14113
24,2,10,1730312,817959,912353,712323,570100,142223,23956,7587,16369,156514,36185,120329,19219,7400,11819,837519,204087,633432,10909,2903,8006
24,2,11,821729,370145,451584,209304,171654,37650,10091,4303,5788,42356,13749,28607,4684,2109,2575,559978,180439,379539,3669,1141,2528
24,2,12,332285,139154,193131,50705,40559,10146,2887,1354,1533,11252,3693,7559,1486,681,805,267441,93548,173893,1228,437,791
24,2,13,115682,59273,56409,38477,28954,9523,1238,493,745,11972,3833,8139,2776,1358,1418,63995,25993,38002,1482,659,823
24,2,14,20897192,10752335,10144857,10710906,8233636,2477270,299876,99448,200428,2962178,788759,2173419,817059,411049,406010,6924232,1630492,5293740,535926,229398,306528
24,2,15,2884326,1327258,1557068,972332,782313,190019,36934,13244,23690,210122,53627,156495,25389,10190,15199,1664938,478074,1186864,15806,4481,11325
24,3,16,25745083,13692101,12052982,8487254,7426356,1060898,84339,47573,36766,626062,355401,270661,191146,124625,66521,16547428,5862771,10684657,609867,276030,333837
24,3,1,2227201,1224345,1002856,21328,14286,7042,1060,606,454,14178,7902,6276,2946,1695,1251,2190635,1201551,989084,14331,8157,6174
24,3,2,2361564,1294455,1067109,72585,54713,17872,3629,2001,1628,24240,13402,10838,6998,4237,2761,2261110,1224339,1036771,30849,18264,12585
24,3,3,2459226,1364536,1094690,456221,387680,68541,11834,7359,4475,68057,42170,25887,28360,19629,8731,1923114,927327,995787,144373,88725,55648
24,3,4,2651608,1432366,1219242,1053161,932084,121077,14412,9340,5072,97882,62821,35061,39390,28069,11321,1486153,428121,1058032,167790,87398,80392
24,3,5,2511281,1327880,1183401,1283216,1140103,143113,11113,6607,4506,89152,54430,34722,29644,20370,9274,1127800,126740,1001060,91244,32472,58772
24,3,6,2202663,1157556,1045107,1200984,1057711,143273,9193,4798,4395,74186,40413,33773,21846,13728,8118,918300,54634,863666,47850,11324,36526
24,3,7,1961348,1027519,933829,1097293,954374,142919,7835,3700,4135,64332,32523,31809,18335,10816,7519,791888,36922,754966,34725,6358,28367
24,3,8,3199767,1670563,1529204,1780389,1548252,232137,11587,5463,6124,96219,47971,48248,24269,14224,10045,1311572,68877,1242695,40635,8081,32554
24,3,9,2085591,1105233,980358,1050067,926661,123406,6925,3754,3171,54807,29779,25028,11344,7054,4290,973792,145039,828753,19874,6799,13075
24,3,10,1167512,583302,584210,323433,282937,40496,4290,2483,1807,26344,14612,11732,5004,3040,1964,813445,283270,530175,11866,5491,6375
24,3,11,517944,243718,274226,81357,69863,11494,1497,886,611,8681,4894,3787,1395,806,589,426409,168075,258334,3236,1496,1740
24,3,12,216777,91323,125454,29583,24928,4655,526,307,219,3479,1851,1628,646,378,268,183189,64237,118952,1343,588,755
24,3,13,123162,66273,56889,37637,32764,4873,438,269,169,4505,2633,1872,969,579,390,80582,30607,49975,1751,877,874
24,3,14,17071484,9085653,7985831,7921331,6946865,974466,72899,41021,31878,544635,310107,234528,173188,113890,59298,8532619,1787660,6744959,546491,241157,305334
24,3,15,1902233,918343,983890,434373,377728,56645,6313,3676,2637,38504,21357,17147,7045,4224,2821,1423043,515582,907461,16445,7575,8870
25,1,16,243247,150301,92946,116435,104614,11821,1261,897,364,3575,1923,1652,1235,772,463,121976,42867,79109,7456,2753,4703
25,1,1,18506,9828,8678,87,50,37,1,0,1,29,15,14,14,7,7,18389,9763,8626,149,68,81
25,1,2,17321,9300,8021,687,548,139,18,14,4,59,41,18,24,19,5,16557,8697,7860,242,135,107
25,1,3,26314,18239,8075,12311,11398,913,277,245,32,442,322,120,184,138,46,13284,6274,7010,1515,793,722
25,1,4,38584,27925,10659,26082,24541,1541,358,300,58,644,435,209,296,208,88,11500,2649,8851,2143,913,1230
25,1,5,33181,22044,11137,22520,20707,1813,174,120,54,523,315,208,212,134,78,9964,902,9062,1389,415,974
25,1,6,24031,15314,8717,16511,14640,1871,105,55,50,405,218,187,147,83,64,7010,401,6609,776,180,596
25,1,7,19550,12255,7295,13603,11776,1827,91,46,45,397,147,250,129,63,66,5459,286,5173,524,92,432
25,1,8,23219,14033,9186,15585,13310,2275,111,59,52,523,197,326,140,72,68,7000,467,6533,510,89,421
25,1,9,11666,6222,5444,6290,5355,935,69,29,40,328,131,197,60,32,28,4979,707,4272,121,38,83
25,1,10,7061,3159,3902,1961,1596,365,46,22,24,170,70,100,24,13,11,4884,1471,3413,62,19,43
25,1,11,3170,1278,1892,423,354,69,8,6,2,33,19,14,2,2,0,2706,899,1807,14,5,9
25,1,12,1130,436,694,181,162,19,3,1,2,7,2,5,1,0,1,939,271,668,5,2,3
25,1,13,356,248,108,194,177,17,0,0,0,15,11,4,2,1,1,147,60,87,6,4,2
25,1,14,176545,116032,60513,112902,101727,11175,1185,854,331,3262,1765,1497,1168,730,438,59196,11686,47510,6978,2520,4458
25,1,15,11361,4873,6488,2565,2112,453,57,29,28,210,91,119,27,15,12,8529,2641,5888,81,26,55
25,2,16,60396,32395,28001,21435,18131,3304,369,170,199,1499,561,938,405,202,203,37093,13533,23560,2353,943,1410
25,2,1,5767,2982,2785,15,8,7,0,0,0,11,3,8,8,3,5,5741,2971,2770,15,6,9
25,2,2,6335,3302,3033,117,89,28,3,2,1,20,13,7,9,7,2,6195,3198,2997,56,29,27
25,2,3,6655,3766,2889,1685,1422,263,51,37,14,123,63,60,40,24,16,4796,2244,2552,650,300,350
25,2,4,7024,4117,2907,3472,3087,385,73,46,27,213,98,115,85,44,41,3266,886,2380,753,352,401
25,2,5,6125,3416,2709,3421,3017,404,45,17,28,208,92,116,74,40,34,2451,290,2161,381,147,234
25,2,6,5077,2823,2254,3140,2639,501,38,15,23,164,67,97,48,26,22,1735,102,1633,171,43,128
25,2,7,4681,2601,2080,2989,2481,508,35,8,27,178,41,137,45,15,30,1479,71,1408,143,26,117
25,2,8,6255,3401,2854,3906,3199,707,46,16,30,254,63,191,57,21,36,2049,123,1926,128,24,104
25,2,9,3637,1787,1850,1851,1531,320,38,9,29,192,63,129,25,12,13,1556,184,1372,34,8,26
25,2,10,2258,966,1292,644,506,138,32,15,17,106,43,63,11,8,3,1476,402,1074,14,3,11
25,2,11,989,387,602,125,98,27,7,5,2,24,14,10,2,2,0,833,270,563,5,3,2
25,2,12,336,112,224,40,32,8,1,0,1,3,1,2,1,0,1,292,79,213,1,0,1
25,2,13,83,43,40,30,22,8,0,0,0,3,0,3,0,0,0,50,21,29,2,2,0
25,2,14,39454,21911,17543,20464,17376,3088,326,148,178,1332,487,845,374,182,192,17332,3900,13432,2260,900,1360
25,2,15,3583,1465,2118,809,636,173,40,20,20,133,58,75,14,10,4,2601,751,1850,20,6,14
25,3,16,182851,117906,64945,95000,86483,8517,892,727,165,2076,1362,714,830,570,260,84883,29334,55549,5103,1810,3293
25,3,1,12739,6846,5893,72,42,30,1,0,1,18,12,6,6,4,2,12648,6792,5856,134,62,72
25,3,2,10986,5998,4988,570,459,111,15,12,3,39,28,11,15,12,3,10362,5499,4863,186,106,80
25,3,3,19659,14473,5186,10626,9976,650,226,208,18,319,259,60,144,114,30,8488,4030,4458,865,493,372
25,3,4,31560,23808,7752,22610,21454,1156,285,254,31,431,337,94,211,164,47,8234,1763,6471,1390,561,829
25,3,5,27056,18628,8428,19099,17690,1409,129,103,26,315,223,92,138,94,44,7513,612,6901,1008,268,740
25,3,6,18954,12491,6463,13371,12001,1370,67,40,27,241,151,90,99,57,42,5275,299,4976,605,137,468
